#proteinId	gotermId	goName	gotermType	goAcc
10976	9320	membrane	cellular_component	GO:0016020
10977	3043	protein kinase activity	molecular_function	GO:0004672
10977	3736	ATP binding	molecular_function	GO:0005524
10977	4602	protein amino acid phosphorylation	biological_process	GO:0006468
10977	3079	protein-tyrosine kinase activity	molecular_function	GO:0004713
10977	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
10977	6102	phosphofructokinase activity	molecular_function	GO:0008443
10977	6245	phosphorylase kinase regulator activity	molecular_function	GO:0008607
10977	6438	cobinamide kinase activity	molecular_function	GO:0008819
10977	9578	phosphatidylinositol phosphate kinase activity	molecular_function	GO:0016307
10977	9751	cyclin-dependent protein kinase regulator activity	molecular_function	GO:0016538
10977	11022	phenol kinase activity	molecular_function	GO:0018720
10977	12155	cyclin-dependent protein kinase activating kinase regulator activity	molecular_function	GO:0019914
10977	15776	inositol tetrakisphosphate 2-kinase activity	molecular_function	GO:0032942
10977	17186	phosphoinositide 3-kinase activity	molecular_function	GO:0035004
10977	18069	eukaryotic elongation factor-2 kinase regulator activity	molecular_function	GO:0042556
10977	18070	eukaryotic elongation factor-2 kinase activator activity	molecular_function	GO:0042557
10977	19207	LPPG:FO 2-phospho-L-lactate transferase activity	molecular_function	GO:0043743
10977	19235	cytidine kinase activity	molecular_function	GO:0043771
10977	19262	glycerate 2-kinase activity	molecular_function	GO:0043798
10977	19305	(S)-lactate 2-kinase activity	molecular_function	GO:0043841
10977	24976	polynucleotide kinase activity	molecular_function	GO:0051731
10977	24979	ATP-dependent polynucleotide kinase activity	molecular_function	GO:0051734
10977	24980	GTP-dependent polynucleotide kinase activity	molecular_function	GO:0051735
10979	3838	nucleus	cellular_component	GO:0005634
10979	3043	protein kinase activity	molecular_function	GO:0004672
10979	3736	ATP binding	molecular_function	GO:0005524
10979	4602	protein amino acid phosphorylation	biological_process	GO:0006468
10980	3727	protein binding	molecular_function	GO:0005515
10980	4595	protein complex assembly	biological_process	GO:0006461
10980	4994	intracellular protein transport	biological_process	GO:0006886
10980	9480	vesicle-mediated transport	biological_process	GO:0016192
10980	13011	membrane coat	cellular_component	GO:0030117
10980	3530	structural molecule activity	molecular_function	GO:0005198
10980	6212	protein transporter activity	molecular_function	GO:0008565
10980	13020	COPI vesicle coat	cellular_component	GO:0030126
10980	3708	binding	molecular_function	GO:0005488
10981	2581	diacylglycerol kinase activity	molecular_function	GO:0004143
10981	5289	activation of protein kinase C activity	biological_process	GO:0007205
10981	6138	sphinganine kinase activity	molecular_function	GO:0008481
10982	4513	rRNA processing	biological_process	GO:0006364
10982	13539	nucleolar preribosome, small subunit precursor	cellular_component	GO:0030688
10983	3736	ATP binding	molecular_function	GO:0005524
10983	10082	ATPase activity	molecular_function	GO:0016887
10983	162	nucleotide binding	molecular_function	GO:0000166
10983	10269	nucleoside-triphosphatase activity	molecular_function	GO:0017111
10983	4927	transport	biological_process	GO:0006810
10983	9321	integral to membrane	cellular_component	GO:0016021
10983	18135	ATPase activity, coupled to transmembrane movement of substances	molecular_function	GO:0042626
10985	2175	nucleic acid binding	molecular_function	GO:0003676
10985	3827	intracellular	cellular_component	GO:0005622
10985	3708	binding	molecular_function	GO:0005488
10987	3043	protein kinase activity	molecular_function	GO:0004672
10987	3736	ATP binding	molecular_function	GO:0005524
10987	4602	protein amino acid phosphorylation	biological_process	GO:0006468
10987	3079	protein-tyrosine kinase activity	molecular_function	GO:0004713
10987	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
10987	6102	phosphofructokinase activity	molecular_function	GO:0008443
10987	6245	phosphorylase kinase regulator activity	molecular_function	GO:0008607
10987	6438	cobinamide kinase activity	molecular_function	GO:0008819
10987	9578	phosphatidylinositol phosphate kinase activity	molecular_function	GO:0016307
10987	9751	cyclin-dependent protein kinase regulator activity	molecular_function	GO:0016538
10987	11022	phenol kinase activity	molecular_function	GO:0018720
10987	12155	cyclin-dependent protein kinase activating kinase regulator activity	molecular_function	GO:0019914
10987	15776	inositol tetrakisphosphate 2-kinase activity	molecular_function	GO:0032942
10987	17186	phosphoinositide 3-kinase activity	molecular_function	GO:0035004
10987	18069	eukaryotic elongation factor-2 kinase regulator activity	molecular_function	GO:0042556
10987	18070	eukaryotic elongation factor-2 kinase activator activity	molecular_function	GO:0042557
10987	19207	LPPG:FO 2-phospho-L-lactate transferase activity	molecular_function	GO:0043743
10987	19235	cytidine kinase activity	molecular_function	GO:0043771
10987	19262	glycerate 2-kinase activity	molecular_function	GO:0043798
10987	19305	(S)-lactate 2-kinase activity	molecular_function	GO:0043841
10987	24976	polynucleotide kinase activity	molecular_function	GO:0051731
10987	24979	ATP-dependent polynucleotide kinase activity	molecular_function	GO:0051734
10987	24980	GTP-dependent polynucleotide kinase activity	molecular_function	GO:0051735
10988	3838	nucleus	cellular_component	GO:0005634
10988	5939	zinc ion binding	molecular_function	GO:0008270
10988	9777	chromatin modification	biological_process	GO:0016568
10988	10375	histone-lysine N-methyltransferase activity	molecular_function	GO:0018024
10990	3724	calcium ion binding	molecular_function	GO:0005509
10990	3570	voltage-gated calcium channel activity	molecular_function	GO:0005245
10990	4065	voltage-gated calcium channel complex	cellular_component	GO:0005891
10990	4933	calcium ion transport	biological_process	GO:0006816
10990	3547	ion channel activity	molecular_function	GO:0005216
10990	4928	ion transport	biological_process	GO:0006811
10990	9320	membrane	cellular_component	GO:0016020
10991	3838	nucleus	cellular_component	GO:0005634
10991	3930	cytoplasm	cellular_component	GO:0005737
10992	2227	structural constituent of ribosome	molecular_function	GO:0003735
10992	3827	intracellular	cellular_component	GO:0005622
10992	4025	ribosome	cellular_component	GO:0005840
10992	4556	translation	biological_process	GO:0006412
10994	5830	metabolic process	biological_process	GO:0008152
10994	9710	oxidoreductase activity	molecular_function	GO:0016491
10994	2290	catalytic activity	molecular_function	GO:0003824
10994	3708	binding	molecular_function	GO:0005488
10994	23517	ribitol 2-dehydrogenase activity	molecular_function	GO:0050255
10995	4513	rRNA processing	biological_process	GO:0006364
10995	14875	small subunit processome	cellular_component	GO:0032040
10996	3736	ATP binding	molecular_function	GO:0005524
10996	4457	mismatch repair	biological_process	GO:0006298
10996	13828	mismatched DNA binding	molecular_function	GO:0030983
10997	3736	ATP binding	molecular_function	GO:0005524
10997	4457	mismatch repair	biological_process	GO:0006298
10997	13828	mismatched DNA binding	molecular_function	GO:0030983
10998	3736	ATP binding	molecular_function	GO:0005524
10998	162	nucleotide binding	molecular_function	GO:0000166
10998	10269	nucleoside-triphosphatase activity	molecular_function	GO:0017111
10999	2229	translation elongation factor activity	molecular_function	GO:0003746
10999	4035	eukaryotic translation elongation factor 1 complex	cellular_component	GO:0005853
10999	4558	translational elongation	biological_process	GO:0006414
11001	2946	chitinase activity	molecular_function	GO:0004568
11001	6462	endochitinase activity	molecular_function	GO:0008843
11002	12037	small conjugating protein ligase activity	molecular_function	GO:0019787
11002	19152	post-translational protein modification	biological_process	GO:0043687
11002	24495	regulation of protein metabolic process	biological_process	GO:0051246
11002	3200	ubiquitin-protein ligase activity	molecular_function	GO:0004842
11002	24685	regulation of ubiquitin-protein ligase activity	biological_process	GO:0051438
11002	24687	regulation of ubiquitin-protein ligase activity during meiotic cell cycle	biological_process	GO:0051440
11002	24690	positive regulation of ubiquitin-protein ligase activity	biological_process	GO:0051443
11002	24691	negative regulation of ubiquitin-protein ligase activity	biological_process	GO:0051444
11003	2216	RNA binding	molecular_function	GO:0003723
11003	2928	ribonuclease activity	molecular_function	GO:0004540
11003	6476	exoribonuclease II activity	molecular_function	GO:0008859
11004	3846	nuclear pore	cellular_component	GO:0005643
11004	10146	poly(A)+ mRNA export from nucleus	biological_process	GO:0016973
11005	3737	GTP binding	molecular_function	GO:0005525
11005	4050	microtubule	cellular_component	GO:0005874
11005	5112	microtubule-based process	biological_process	GO:0007017
11006	3046	transmembrane receptor protein serine/threonine kinase activity	molecular_function	GO:0004675
11006	3047	3-phosphoinositide-dependent protein kinase activity	molecular_function	GO:0004676
11006	3048	DNA-dependent protein kinase activity	molecular_function	GO:0004677
11006	3049	AMP-activated protein kinase activity	molecular_function	GO:0004679
11006	3050	casein kinase activity	molecular_function	GO:0004680
11006	3051	casein kinase I activity	molecular_function	GO:0004681
11006	3057	cyclic nucleotide-dependent protein kinase activity	molecular_function	GO:0004690
11006	3061	eukaryotic translation initiation factor 2alpha kinase activity	molecular_function	GO:0004694
11006	3062	galactosyltransferase-associated kinase activity	molecular_function	GO:0004695
11006	3063	glycogen synthase kinase 3 activity	molecular_function	GO:0004696
11006	3065	calcium-dependent protein kinase C activity	molecular_function	GO:0004698
11006	3067	atypical protein kinase C activity	molecular_function	GO:0004700
11006	3068	receptor signaling protein serine/threonine kinase activity	molecular_function	GO:0004702
11006	3070	NF-kappaB-inducing kinase activity	molecular_function	GO:0004704
11006	3071	JUN kinase activity	molecular_function	GO:0004705
11006	3072	JUN kinase kinase kinase activity	molecular_function	GO:0004706
11006	3074	MAP kinase kinase activity	molecular_function	GO:0004708
11006	3076	MAP/ERK kinase kinase activity	molecular_function	GO:0004710
11006	3077	ribosomal protein S6 kinase activity	molecular_function	GO:0004711
11006	3084	Janus kinase activity	molecular_function	GO:0004718
11006	6004	MAP kinase 1 activity	molecular_function	GO:0008338
11006	6005	MP kinase activity	molecular_function	GO:0008339
11006	6015	MAP kinase kinase kinase kinase activity	molecular_function	GO:0008349
11006	6196	JUN kinase kinase activity	molecular_function	GO:0008545
11006	10102	MAP kinase 2 activity	molecular_function	GO:0016908
11006	10103	SAP kinase activity	molecular_function	GO:0016909
11006	11472	transmembrane receptor protein kinase activity	molecular_function	GO:0019199
11006	12154	cyclin-dependent protein kinase activating kinase activity	molecular_function	GO:0019912
11006	17037	GTP-dependent protein kinase activity	molecular_function	GO:0034211
11007	2933	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	GO:0004553
11007	4143	carbohydrate metabolic process	biological_process	GO:0005975
11007	2744	glucan 1,3-beta-glucosidase activity	molecular_function	GO:0004338
11008	4927	transport	biological_process	GO:0006810
11008	9321	integral to membrane	cellular_component	GO:0016021
11011	9985	hydrolase activity	molecular_function	GO:0016787
11011	292	endopolyphosphatase activity	molecular_function	GO:0000298
11011	3962	vacuole	cellular_component	GO:0005773
11011	9321	integral to membrane	cellular_component	GO:0016021
11012	12147	protein domain specific binding	molecular_function	GO:0019904
11014	3546	transporter activity	molecular_function	GO:0005215
11014	4927	transport	biological_process	GO:0006810
11014	9321	integral to membrane	cellular_component	GO:0016021
11016	2196	transcription factor activity	molecular_function	GO:0003700
11016	3838	nucleus	cellular_component	GO:0005634
11016	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
11016	5939	zinc ion binding	molecular_function	GO:0008270
11016	2176	DNA binding	molecular_function	GO:0003677
11016	4499	transcription	biological_process	GO:0006350
11019	2542	choline kinase activity	molecular_function	GO:0004103
11020	3736	ATP binding	molecular_function	GO:0005524
11020	4927	transport	biological_process	GO:0006810
11020	9321	integral to membrane	cellular_component	GO:0016021
11020	18135	ATPase activity, coupled to transmembrane movement of substances	molecular_function	GO:0042626
11021	3737	GTP binding	molecular_function	GO:0005525
11021	5344	small GTPase mediated signal transduction	biological_process	GO:0007264
11021	8400	protein transport	biological_process	GO:0015031
11021	3827	intracellular	cellular_component	GO:0005622
11021	4994	intracellular protein transport	biological_process	GO:0006886
11022	4639	proteolysis	biological_process	GO:0006508
